,review_id,star_rating,helpful_votes,total_votes
55865,RI77ZDLS205JU,4,1,1
65694,R4O3ISZ4KA7T,1,8,8
93543,R1DYKIFONRKESC,1,3,16
17631,R14BG67PVGDPYE,5,0,0
65986,R3QL37PMRIRZ3G,4,1,6
24379,R1Z8Q2APF3CHDV,3,1,1
66127,R23NK778GM008P,4,0,0
6985,R1G4IIBT501UUP,5,4,4
63684,R2CL143BDQISY0,2,1,1
144375,R233CMES8RCOCU,5,2,7
94015,R2CG180UYIL70Y,1,32,42
109339,RCES72O6L7YNN,5,0,0
55760,R260THBMTB6HVP,1,1,6
70442,R2VVFEPQBIO273,5,0,0
20190,R2RHA2P3YPZS47,5,1,1
3625,R3NVYV8ZM4MY4X,5,0,0
120811,R3USTJCTRUS7U7,4,1,1
66928,R347A790RXLEE,4,0,0
1667,RWT109J2WH5S2,1,0,0
75639,R2DDL7ASOD7V4Y,1,7,7
17347,R1OEB4FKYX1LCN,1,34,34
89427,R1QZXB25JCUVQ8,5,0,0
69964,R343AT0IOJ5WIY,4,1,1
7661,R1KVFE8IQSEEHU,3,1,2
72113,R375OK9KCFLOBN,5,0,0
93370,R1KC2APDEBKCS8,5,0,0
95512,R9W38JXJBH7L1,5,0,0
4031,R3PBI49RP8BED9,5,0,0
26808,R6EYBCN4I5F4C,2,1,2
101369,R3J5449S1X9NTJ,1,1,4
22357,R1YI9FDTUPJ7RG,2,1,1
85479,R1KJPASRNQGXEV,2,12,36
73231,R370HI29QIUC2D,1,1,2
127816,R2U6SN707GHBXF,4,2,4
11003,R1AOHSG0EX9GNJ,5,0,0
94609,R3AWEQBDUH7LMO,5,0,0
57663,R1VWAU0EVC1SS5,5,0,5
64944,R2GQ64RQSUQSKA,3,0,0
133557,RHSLRRJTSLXO5,1,0,1
51640,RXWGSNVD5CHS6,5,0,0
1029,R8OK0IPIKDFNW,4,0,0
87074,R3MGBGA58I54F7,4,0,1
8813,R1E7MAYHAIPLJ5,5,0,0
81944,R1CQAODKVSKR43,4,0,0
92991,R7043OR7FP1A8,5,0,0
75287,R31EZL6ZX4VTQ4,1,0,0
130741,R20C1A1UZ8XI14,5,1,4
89883,R2D4SNPJ0IDMYE,5,0,0
89726,R1TUE46H4CVC4L,5,0,0
97810,R34PF69J7QYR95,3,1,1
57599,R1YXKN7SARL1M5,5,0,0
84443,RMEZAEM3RDHSA,5,0,0
16203,R1SV2FUF2E03CD,5,4,4
3894,R3SFKQ0JUBAWEJ,1,1,30
64157,RUFE39O6V1AWU,5,0,0
87371,R1PPMSAPZL934C,5,0,0
25902,R30QOVM7IQ1146,2,1,1
97544,RAKTATV4OZ5IL,5,1,1
88032,R36NRB7R66XM51,5,9,9
97245,RJ73VORC6KOEE,5,0,0
21843,R22ZTWFK3KNQX0,5,0,0
54744,R3TDJQEDAUCFJ3,5,0,0
11010,R36K9E7MG3IOER,4,0,0
141161,R36M81U53ZVCQW,5,6,8
14219,R17LCGU8PSFYZN,3,0,0
92549,R1TBS2H1I4C5B8,5,0,0
71551,R1630NLVI4ZP8P,5,2,3
99505,R3LI4NFCKL5BP8,2,4,6
123653,R9RL6I23AG2FN,5,1,1
90571,R2YKXDAV4PYTBM,4,2,3
18813,R13V2QX80BB7VV,5,0,1
39199,R2U49MKKOBNII3,4,6,7
143489,R1SMUVSO9S4ZU7,4,4,5
91917,R2CVZFLEZIRQVE,1,0,5
21969,R1OH8HB98JXLFK,5,0,0
138919,R2IA558XVL8EQP,2,7,7
79163,R2O87ZS9SM1TAM,5,0,0
95484,R36G85N0NS7REW,5,0,0
85778,R1YZP13V0GHDHL,5,0,1
12536,R1S8NV25HTVYXB,5,0,0
4859,R1F014M900XFZB,5,0,0
46910,R9LN2TRXYH9CA,4,3,3
104214,RFFO2QJNA0JL5,5,0,0
111480,R3P31LN9LD1S72,5,0,0
136457,R4NMUP1LI69MU,5,0,0
120935,R3V12IHI51V7MI,5,0,0
52013,R24A3IA8U6HMKS,4,0,0
68789,R7M4S00RD33MR,4,0,0
17387,RUL5ADAR8KEEK,5,0,0
102300,RK1LD15W7V0P2,5,0,0
3009,RNR84A45C32OG,5,4,4
7681,R2E6LJ7H8SKA9R,5,0,0
59345,RPYGI4LFXJ544,1,1,2
75531,R2BBU85NRLHMAJ,3,1,2
109939,R3BUG09RGQLI8G,5,1,2
117938,R3LGLDMBNQ4RAA,5,0,1
29694,R25QYVFKIC8G0Q,5,1,1
36795,R32SCAVFOP0VK2,5,0,1
24445,R1YK0B0A9YZSFI,4,0,1
65991,R2BWOFVI3UMYVG,3,0,0
31629,RRYC6JKOEK4DA,5,0,0
7664,R3IZ8N4R8GEENT,1,0,0
48147,RX8ISUUPXNQSX,5,0,0
30253,R7CBJC7YAUMPG,4,1,1
109773,R3O68HWPQI70UV,1,0,0
14234,R30TGV4JKQUA35,2,2,5
5847,RSX30FXRHARH9,5,0,0
689,R2HATWYY5VGLCC,5,0,0
100287,RRAKWCGX32087,5,0,0
61705,R151ML4VI15MZM,5,0,0
35826,R30BFXAW2BKI04,1,26,28
16025,R2OEV5M1TSXJAG,5,0,0
103078,R210UY6E0MM6ZU,1,1,2
67048,RSQNQHD0IW4Q9,4,1,1
120364,R3RASPAPEE7BDP,1,0,1
23089,R3TV80PR3QY8IH,5,0,0
28624,R1W47NNXLZQ00M,3,0,0
92187,R35IVMH9PMOZ3A,5,0,1
32929,R12F7QL3SZRCZ5,1,9,9
139226,R6XGHJ45YBBJ4,5,0,1
50764,R3J8RRDK9BW1HU,5,0,0
127455,RVGPI3V5S6DPC,5,1,2
32409,R3VROHCU01UVQR,1,3,5
67396,R2MKJEP3VGWTVX,5,0,0
75562,R2Z1EZOAJXDOGU,5,8,8
106053,R21D21HVJJ4R1G,1,4,4
13273,RXL3LQWTN6MRF,5,0,0
85786,RFUQLN5G20LZQ,1,0,0
49186,R8QVLRCC8BCEW,5,0,0
96460,RUA1DR667UP7V,1,1,2
91288,R3SFT95DCH3PX1,4,0,0
35767,R3FC1CWU76QI67,2,0,0
127866,RPFOWHAA17X04,1,2,3
24558,R3ANY29IUYLHTU,5,0,0
67582,RDW9P0X6XVWS7,5,1,1
40490,RAGQ2DUW1VWGY,1,0,0
21494,R2S3JIDLTMGBXN,3,0,0
78969,R2R5CLZUABHB5K,3,3,3
73469,R3VL8Y6J0SAEFL,5,0,0
108534,R1ZB6ICZCSTTS4,5,0,0
52604,R2ISXRPS4A49PI,5,0,0
1382,R1J4DGLB9OKW2B,4,9,20
4231,R2KX5ZJ701I4AT,5,0,0
50059,R1WT1ZRMFRTH3B,5,3,3
4396,R1HKTHWZZN8GHC,5,0,1
99786,RF8DL0OFTNLAZ,5,0,0
143080,R36J6TRMR6VCX5,1,1,3
52687,R39BI949RBF8RN,4,0,0
60743,R26S1XENA1FDO2,1,0,1
35055,R3KG0QO9QXPR0Z,1,10,13
107316,R2IS2041PD02AH,5,0,0
31477,R2H76ZQKE1LMJE,4,1,1
96940,RQPP5QSL5JASH,5,26,32
87417,R13MA5ORD7K8QD,5,1,2
9239,RHA8IS2VH42K6,4,0,1
42535,R39GJP4H9438KR,1,5,5
8785,R322L0734JX0U9,5,0,0
89533,RCQMUMR1TXMRW,5,0,0
143286,R1XLWF1BK26WZJ,5,3,3
77987,R6FBTXEBXTMEN,2,1,2
48941,R29XUXDSQK368N,5,0,0
125389,R3OGAKJ44DC090,5,11,13
76057,R21FJOB2ZP5P66,4,0,0
47562,R34OXW3TLK4BX8,5,0,0
10408,R26HSIMH0IDE8O,5,0,0
118650,R1UV5GBV8HECR5,5,1,1
119835,RRQ7IF1S3KX4X,5,0,0
86214,R3I8XRDOA9ZMYK,5,0,0
88151,R2B6HT2R32OH3D,5,1,1
24475,R1CVOIT9DKD0JW,5,2,3
71103,R1DJIBRXJMG91C,5,0,0
113825,R1AGXHL21A6TTV,4,0,0
117751,R38NODAXX74GGU,5,0,0
63955,R26ELCFYEY45OD,2,0,0
36006,R2SZNMNNWZC789,1,0,0
1508,R364MYDGW4PX1Q,5,0,1
53535,RH4JWK8SC6B9J,5,0,0
77548,R20YZFLUCCBQK2,5,0,0
69623,R3FW6CARFAT0KA,1,0,1
13605,R1SSPVVTX16LFG,5,0,0
99347,R3Q52VXGPOJDTE,5,0,0
31466,R1VV5LCKLM6XZ0,1,0,0
59398,R31S5AN25FOCZC,5,0,0
135060,R11ZSDYDTA0PB3,2,0,0
14617,R2TFJ3VLROFIR7,5,0,0
19840,R1UE53GYOPW2HR,5,0,0
119855,R39EL5IWJ1ELAC,3,1,2
31974,R8XSQYDGSGPD4,1,0,2
99893,R3KYSAHZ18JWHE,5,0,0
62429,R3QMQQ4PQ3H0OG,1,1,1
53089,R1ZSRZSH5X842G,2,0,0
131897,R3GNT6NKK5L4RX,3,1,4
47884,R3A71K60NL2AL4,5,0,0
83447,R2BDJ7ULFGMSFC,4,0,0
67832,RSPMTLERI36RI,5,0,0
50838,R27QXEZBO55TPX,5,0,0
121938,R29AZG2LD4BTIS,5,0,1
133068,R1WO9X4HPXKTED,1,5,8
120093,R2F9M7WMPF744J,5,0,1
119877,R1KIAWQ4J5FDBV,3,0,0
47610,RCYZA5PPVUWJ4,5,0,1
73573,R1ZDHJ3DGOWYO3,2,0,0
140714,R2NWZRYKQCZ456,5,6,7
62673,R28GIKGC1C3F3W,4,0,0
35699,R2CSO1SSQGT5L7,2,0,0
16138,R1EPMB2YUCDYRA,3,0,1
60358,R38698MT935VYJ,1,0,0
100141,R190B0GAAPB3YW,1,7,7
18140,R3LE7Y928C0IVH,5,0,0
82241,R2NN2YP00VL45E,5,0,1
21620,RXQAD8ZB54O5U,5,0,0
62333,RYUUPJJXMJVOR,1,1,2
95065,R1P0JUCGTM35ZJ,5,0,0
59521,R2V4MCBG739UPD,2,0,0
27169,RDBC71P2VOLAS,5,0,0
15217,R87BWGEOOFTSR,4,0,0
61234,R235IJMD1T3SF7,1,0,6
84783,RWGW8TL8EACIN,5,0,0
43379,R2ZN3UVAEF195I,1,1,1
81183,R1YG6F7K69285Z,5,0,4
124080,R1K0GR4ZN5V0H6,5,0,0
132011,R2ON1813HQ9EY8,1,1,8
1162,R30TEGXYGJOKOZ,5,0,0
62786,R1EVCWX9DJY5ZG,4,1,1
62532,RORGB7SNGNPGA,5,0,0
50808,RFGMQ74X10LXZ,1,0,0
2849,R1NQHAZ8Z7JCSW,5,0,0
24442,R26DDNE7OZSEHS,5,0,0
88229,R2EAH5YKC6BXRP,5,0,0
49924,R1BU6LHOYZ0F5C,5,0,0
132852,R3I92FM42UQG1F,5,4,14
32343,R916OEFEWNP5U,1,4,8
8861,RC2SU32QGBD5Y,4,0,0
48001,R2H2LDRT70IQSO,5,0,0
47409,RPXHSONM8HLR6,3,1,1
66517,R1AARI6JN708VW,5,0,0
47283,R32MPZNCVE6FSB,5,4,4
27523,R1T8XAHD9SIE6K,1,0,0
116985,R2PBVW7YTOUHLZ,5,1,1
109212,R39149GVR03YP2,5,0,1
101240,R2CH5QEDGXY0R8,1,7,15
73133,R5S8UFYFFBP6,1,8,12
8326,R28KGSBXQ6RANV,3,0,0
101333,R2NU8Z83O8SHN4,1,2,3
74483,R2I8WXSNHPLEJG,3,2,2
139946,RK3LVNFIA6N2A,5,0,0
86012,R1PAE4NCF30GRG,5,0,0
15475,R2HGD0NG2FYLT7,3,0,0
77639,R1SIV5LUUAT794,1,0,0
140305,RFGAG1D8FZ7IJ,5,1,1
35221,R3RLVS7P17NJOD,5,0,0
111795,RXGL48A7SOXBK,5,0,0
122835,R1BAH5H5L5448G,4,1,4
502,R2WZ3N8WN33F0I,4,0,0
53159,R1WQBJVEM8D47W,5,0,0
33710,R1N3N17GMV8VPG,1,10,12
2743,R31GX78T86E29O,5,1,1
8240,R1NWAGX4H2NSUS,4,0,0
103074,R2UDE0XHRI9BPO,1,0,0
94186,R3C0EWLX35JUS5,1,1,7
61271,R1XRUUMLUJVW53,5,0,0
9188,R2IKHNZVDJ73FA,1,1,2
55419,RUP1GFVQA8W0W,5,0,0
35435,R1DBK0CKMG9M1D,1,26,28
26701,R332KL282B07KU,5,0,0
31362,R14X8FY2O9JLVE,1,0,0
100780,R3CEK20H2STT3H,5,0,0
61050,R3EHBH51PXSWHK,5,1,2
38013,R3LQNMWQAZ784L,5,3,3
67265,RJA5ZNR0XU676,5,0,0
31884,R1YL367JS5E5BF,5,0,0
49496,RN1TKFKK2W2X8,5,0,0
16832,R288Y02HB0ALL,1,0,0
84518,R1HQ45D4HFVQDH,4,1,1
571,RAFI9H629K653,5,3,3
138588,RXUEJ9DEJMO4,4,0,0
76757,R28SG05J77MSX1,5,0,0
136196,R3GMDYWO5XATDH,1,4,5
73359,R2DWWR64NQ4ZON,4,0,0
53793,RABAIIP9P9L81,3,0,0
112570,R3RQ84CMHEOUSY,5,2,3
130136,RP0J6RX7DIIY4,3,4,17
131413,R1ISJSPGDH0MZ,1,14,19
12399,R1NZH82U24GIXP,2,1,1
43299,R1DL46L40PGIYC,1,0,1
97647,RM6TUGOOR5DD6,4,0,0
66318,R3KFMS8BUCJS1P,5,0,4
21974,R3DRWIZ5Q4P4MY,3,1,2
65449,R14HFUP7IS9P46,5,5,10
38288,R3RX80XE6G3F1Y,5,0,1
22371,R2URGYJZVQMC02,1,2,2
104526,R29Y520AFFF6P7,5,0,0
105926,RR963D6IEQTRV,1,6,6
95873,R19C98I85SKCJ5,5,0,0
36354,R1Y1IZYLJ1HBUQ,4,0,1
30126,R3F2BSCARMO03I,5,0,0
728,RB3PZDTAF6MR6,5,0,0
61533,R17QJ2NG6U6J0G,1,0,0
101053,RSHWVJIQD06PV,4,1,1
70550,R128BC4VI77BN0,5,1,1
130503,RSOHJEP2WBCFU,3,0,4
33316,R25FYT574KRGD5,5,0,0
82175,R33B2G8RZGN6B8,1,0,0
40836,RTB2NR12OFLMB,2,0,0
33122,R3ADG9JLNNWUCC,5,1,1
92431,R3LH049RARM7PB,4,4,5
30046,R1S1LWNQ0F0WK3,5,0,1
95884,R1HV5SP0TJXK9H,4,0,0
18756,R3VDCHD8T7L3SU,4,0,0
38568,RGNDYOPOT4QWI,2,0,0
94276,R1F8AV1EK8RCB4,3,0,0
52281,R1K421SM0C4RJL,5,0,0
81323,R2J7HYGQMS4ONF,5,0,0
56296,R8T4QQGM8FBNY,5,0,1
80867,R2J70NXXEHTELS,4,0,0
91089,R342QPOTJA6VF,1,0,4
90246,R2XVY21FHOE26X,3,2,2
53148,R392JVX6MZ45HI,5,0,0
6253,R35RP7QO9ZGVHK,2,0,0
59091,R1RFPJ3L61MAT2,1,6,10
49891,R3NR7ASXEOS6L0,4,0,0
50116,R1NQAMNQDVMYNB,5,1,1
44751,R2YTVBS6RGSZEA,4,1,1
54887,R1ELLJPL20ROGS,1,4,4
132093,R13S8T6PQNQOF3,5,0,0
45275,R37YHRSA0RPU2F,5,0,0
76435,R1T97MJGCN1DT5,4,1,2
22794,RFDWQJAARD30A,5,0,0
89773,RMVJ0U2OM8FLI,5,0,0
3400,R2NAV80SGYRR74,1,1,1
87662,R78CJ92N7NV3C,1,6,8
69882,R1LBEA1AVYK7ZV,1,0,0
27098,R64KG6F29P0O3,5,1,12
88621,R10WIFINFGPSI8,5,0,0
28534,R1RNP60J8M9SW,4,1,2
95772,R3VYEH35019E5Q,5,0,0
49273,R341992MUEFR7A,5,0,0
83943,R30JK5Q60SYOG6,5,0,0
66548,R81TCDVYYBQAO,4,0,0
103686,R1GETLRETEG6RN,5,0,1
31117,R3GO44U39DF9O2,4,5,6
51351,R2VS2W5FDG7OT6,1,1,1
109294,R1UIIRZWJCL3MW,2,2,2
131687,RO0PDB7EAH8SH,5,4,6
68314,R2TBEV8ZKGVS1P,5,0,0
126381,R20THUVTK0Y7W4,1,0,1
39687,R2ET2ZQWXXSFGQ,3,0,0
77815,R2NGAEVZ83BTR9,2,4,5
95816,R2X46CSB2F39FT,5,10,11
94984,RKLTNLULD2HLO,2,0,1
71284,R17LJ05PWANRRF,5,4,5
3752,R241RQAC3A705U,5,0,0
99654,R390OM1BYI528K,1,2,2
127893,R1EKMJTD1FL7YM,1,0,0
100348,R88H43MNO00JT,5,1,19
69709,REMO2IQ6064J0,4,0,0
16626,R27I26614HQ3DN,1,0,1
122210,R1A4E99HKGG4RU,5,1,2
100752,RT98ZEOEP2JDE,4,0,0
49595,RYJ0IQSYT4TC8,5,0,0
53549,RMOFJ6U6KXAS5,5,0,0
98516,R3DW6HP14R8ES9,1,6,6
31876,R2HKBDQV38W7MG,4,8,9
14318,R26ERTXOTYT730,1,0,0
85406,R2QR1HIEK51TNS,2,0,0
16064,R1NWJ8MY2T5S4Q,5,1,2
21970,R5PYJTSXTMJP,5,0,0
37800,R21SP2SEOSF0DN,4,0,0
69448,R3JLQ114JZ9LXR,5,4,4
97007,R3TXURF714I7N9,5,0,1
44969,R1KPCGTYD28FRE,4,18,20
4311,R235WEXC06E5JY,1,0,1
52230,R2ZQAE7GDZQAXY,3,0,0
88999,R1KRLY4THIITW1,5,0,0
109411,RJJBNGO24Z2W4,4,0,0
56403,RF8P7HV330DE2,5,0,0
129670,R3PYC56JH37C2W,5,5,6
108645,R35OAQQJRLDQHP,1,1,19
96553,RJMMT7J2M8T0M,5,2,2
98168,RHSI2Z4TATEWR,5,0,0
12384,R14PL4OUNGQU6M,5,0,0
14794,RFZMEI8PZYY3L,5,0,0
74289,R899B5NKLV22U,2,0,0
49439,R8HEDPAN0QEEP,5,0,0
40320,R1VMGI604LKM0T,5,0,0
95037,R1KV07LQ41SH99,3,0,0
70378,R3D6R1KRWPOX9H,3,0,0
71679,R3PL5RDSOR8TV9,5,0,0
5672,R176224DPSS0P2,5,1,2
4309,R2Y7CE5O7VK0E1,5,0,0
101110,R2T3T8T7X3LV1D,5,0,0
28198,R38S9KM0QSFRUM,5,0,0
7498,R1M0EJDIZTLFYW,5,0,0
114164,R3DDWEJH4WDP88,5,6,6
9838,RSSC7BI3416F7,4,0,0
129345,R1RNR1H5IVAQ5N,5,0,0
108455,R2H9ZJNS6Q2MKF,3,0,1
138099,R3OAEM3208H31M,3,0,0
68819,R17AA1FG6XTHAF,4,0,1
12832,RFER7ZKY9G55R,1,1,1
142219,R1XB2QQL0GMKGD,3,3,3
90362,R2XHBQX34F0TDD,2,0,3
44914,R1J24AUVJ6VVX3,5,0,0
71609,R2ZFE3XN0Q9B71,5,0,0
97249,RPEP8V3NJBIDN,5,0,0
51136,RONRWJ4P5CJ87,1,0,0
137844,R1AUHXFIL5G00T,4,1,2
84641,R3C9ZW3ILNXHZK,5,0,1
61778,R97SZ70JG5OP7,3,0,0
82225,R1AQ9CD4B07YSK,1,1,1
31618,R3EOJOPNLUDTEX,3,0,1
50971,R18TRQAWJYBQ4Q,4,0,0
122676,R1R81NUZ91KZOL,5,0,0
523,RK0PAE1BBNI5F,5,0,0
37745,R2ZFB9L9VQQ5KH,3,1,1
50294,RPP4BYZ0G20FM,2,0,0
108695,R21JQWFD31DATQ,3,1,4
124487,RMZFRDAIDDRRQ,5,1,1
1827,R5T9NUL40X8JU,5,0,0
2483,R3J2NP15MUDXSL,5,0,0
132133,RL3LH5Y89MBVU,5,0,1
16796,R2P60UWEVSBSCG,5,0,0
71354,R3R8SNN3PSOE79,2,1,1
74580,R3HX1KE2TO7FPF,5,0,0
68143,RNOSMBHVCJ2PH,3,0,0
96523,R17QD9IPNJBWCM,5,1,3
43689,R2YL9LTDP2SC2Q,5,0,0
81447,R2288U2722HOEB,5,0,0
138329,R2WFWVT7F77W32,5,0,0
24917,R2PGVS1M1DUMTF,5,0,0
42686,R3J7FS4YAE4K4R,5,4,4
108592,R33MKRZ77ERSZB,4,0,0
112836,RGMWUV91QY68X,5,1,4
11477,R2NLT6FOR21E1Y,2,1,2
70180,R3S34I79ZPN69Y,5,1,7
26815,R2TZYZ6W5MK3U0,3,0,0
127650,RJZ9A4E6L32LA,4,0,0
8668,R1KHTTMMFUVEAO,5,0,0
42676,R1WYMRMIUMUFKS,5,0,0
112540,R3HDW8Y90F7TAS,5,0,0
29085,R169WHZBKXYJSG,1,8,9
18448,R3QTSWS4FX6SGC,5,0,0
48560,RYQRCG6EEFI98,5,0,0
36471,R2GV67DUG2W2VN,1,3,3
89741,R157MZZL0617H5,5,0,1
24343,R3VPDKVXNPHKH3,5,0,0
67447,R1TRIBYD6C31G5,1,3,4
94095,R3STZP9L0ZDWS5,1,0,1
100502,R210GIHBW5AVBU,5,1,1
90009,R3MKHCAGG0A2Q6,5,0,0
97382,R3NVZ1MZFYVQJI,5,0,0
141672,R35YON0S3L3SWL,1,1,9
54701,RAZSI245U7PUL,3,0,0
68103,R373M9M96D18G,5,0,0
35356,R1X7S2KNU4D7E7,1,17,17
181,R2262VD2FVA9KW,2,0,0
27082,ROFF6T1R2D1Q0,5,0,0
4568,R33W9PVS7SKWWJ,5,0,0
128385,R610PL4SKHEUW,5,4,4
66836,RBFYUE7NCBASC,5,0,0
48827,R21IODOM3B06C4,1,1,3
102210,R2WSSXTOBJSU4U,5,0,0
16858,R1ESN7WBR13YTL,5,0,0
94409,R3KSAN7QRP6XSF,1,15,16
64937,R11344CZ1N0FEQ,5,0,0
55269,R3OX7FBVEKO4WD,5,0,0
123806,R42FNTM7Q2FE0,2,6,17
80085,R1VOZD6NE37FEE,1,1,2
75906,R3NTMNXY0AJ378,4,0,0
97649,RQ5P886VUQVBM,1,4,7
24977,R8GEWVKL9BSTT,5,0,0
67788,R1S8JR7SRAER5D,2,0,0
41605,R17OHGSZZS3CJ7,1,1,8
38626,R1HP15JAWNL97Z,1,0,0
70552,RDWQ5IUJMJJYT,2,0,0
66549,RIJAWU9KEFN90,5,0,0
47852,R1QSNZLSUODC,5,0,0
300,R3LQAGAE5V32J9,1,0,0
13928,R1JU99QSW0PXMX,5,0,0
94858,RLGR7SETXB1JL,5,2,2
17023,R1KJFVB5HMW3B9,5,0,0
45008,R3UYRY7ZPVYF9G,5,0,0
45280,R10GEFVTSL8FOT,5,0,0
95292,R1GEL8LGN41RK2,5,1,1
97972,R2F9MQIGY6X200,2,5,6
126992,RWKYXSBPULMYP,5,0,0
31750,R17QCO6RFT692P,1,0,0
85078,R25I2TQB2E3URG,5,0,0
93422,ROJ5VP3ZRV3N,4,2,3
1761,R2JNBZTC15HE2N,1,1,1
65286,RAW7YDPGWX64E,5,0,0
67766,R279MBGWV6KRWC,5,0,0
92834,RUAPDGWUS3FK9,1,16,26
20743,R20LAKG85GL7QT,5,1,1
67895,R1TISPK1QWB0A1,5,0,0
22095,R1AUPW362SFPQX,4,0,1
69943,R3FFNN5GHP83TO,4,0,1
82729,R7IY25Z4N5O01,4,0,0
40450,R1LH3ALFBOLMTW,5,0,0
139040,R3CV2KF323MID5,5,2,2
133773,R1MV0YQTZ2XJX0,1,5,5
99393,RVUHMVU453L3J,2,6,7
328,R3UM5OBD4A6UN7,5,0,0
21982,R3UADCISB2XGCU,4,1,2
135883,R1GIU0L0C4AMFU,5,1,1
25424,R3PX6EQ4CQ56PO,1,1,1
37671,R1XQXPX2Q8YO8M,5,0,0
44610,R1TIBM6RA94KN9,5,0,0
58242,R3ME098T1AO9EX,4,0,0
44905,R30YF8U6CB9WSL,5,0,0
883,R20OSFGPU4GQPY,5,0,0
63624,R1H26J7RX19922,5,0,0
97755,R2DSAAQKQ89GED,5,0,0
43128,RZMYY833Z8NOB,5,0,0
77999,R1XI5H34JIXHML,1,1,2
87443,R3A8K94NTOSMMS,5,3,5
47266,R247D4LDWYXRZY,5,0,0
98562,RXPRDED6OQMJT,3,3,4
39906,R3ETZOUI3JEJ5H,5,23,71
84981,R3IEVSKJGBU4G7,5,0,0
72580,R4D7VBDQK2OU5,4,5,5
76007,R1GSKTKKONEKQ6,1,2,3
38359,R33ULRXIBK9AG8,5,0,2
38050,R3NEZB8USAZLLY,2,0,0
7491,R1BMA0PF5D17GP,1,0,0
111409,R3DFXW1HWZLHV4,5,0,0
83087,R32SJKSU3HP498,5,0,1
26451,R10ROXCVZ0I08X,5,0,0
45544,R3DAAQK3OBBYUC,5,0,0
72514,RP9Z6RVMW6X5M,5,0,0
91452,RK52IVI846PNX,1,1,4
24737,RRQTO012C6UDG,5,0,0
6779,R2QV1B184TDMJ3,4,0,0
42125,R1PEKJ8904L2RD,5,0,0
136828,R3R6SDP93UQ9XS,5,11,16
48779,RWO19PSX900SE,3,0,0
96467,R1IAZ1065HLT5I,3,0,1
37710,R30KHF5F9HT4BV,1,3,9
119420,RNQS7K9TUIQE7,5,0,0
2541,R17YLJRVA00GQ9,5,0,0
113230,RB6MCKFL71RF,5,0,0
45856,R37LU85TNMPEZD,1,0,0
126893,R3I5JXBDJPDFRR,3,0,0
118766,R1LNP9NLH2T36U,3,0,0
47608,R2V6H8DFPY2TAO,5,0,0
45811,R3DJ8DN60C2ART,5,0,0
103418,R3QNCEBN6UF6JN,1,12,14
134269,RAR7KA9OKXP85,5,0,0
87693,R14L1RQJ8N9J1N,5,0,0
117055,R29LYNCDMATX2B,5,0,0
93037,R2IN2PT3UK3W5K,5,3,4
65699,R1N0HVPTAV0BBL,2,0,0
80650,R23HY6R5E6X74I,4,1,1
80598,R1RFY9GTTD195S,5,0,0
54610,R1ZFWXH1VX9XWR,4,0,0
9647,R11XIRVKPGQ5S8,5,0,0
43152,RVRGCSS7T64LG,1,20,24
62655,R3KY244RMH19QH,5,0,0
32528,R3ZZA0XC9W7EL,5,0,0
1115,R2SNFNT8TGRE7F,5,4,4
48946,R3QWX9FEK1A3PN,5,0,0
28117,R1PQMBB1XIX7YD,5,1,2
42217,R1VJ8TLYNR6VFM,5,0,0
69212,R3FDD0QJNMP4JH,1,1,1
61094,R4WQA8RTW3FVZ,4,0,0
5246,R3QCHSNNRJYVHE,4,0,0
28293,RFWNHBY94QEN8,5,0,0
79089,R3ERZF27LIOK,1,1,1
91562,R12G8UTTTDZAWT,1,7,72
52031,RPTF4853FT532,1,0,0
71757,ROF1XX1OHUFZL,5,0,0
98718,R2X6MLM1R8EO53,4,5,6
77106,RKTHIACWDR7H3,5,0,0
23049,RLKL4ST01V976,5,0,0
99082,R1K2J4JSLRFB55,5,75,80
2026,RPGH3DDYOHR8O,5,0,0
72849,R37R0EZ6QXKSRX,5,0,0
70607,REW15V0H3T5KR,5,0,0
96462,RGOE2BB68J73H,2,2,5
64193,R255OOM7S79K93,3,0,0
63933,REAPZM7PDRFKE,4,0,0
31344,R2BGP49PWC5D0Q,4,0,0
23971,R3GX65VYVFS2UN,1,0,1
35014,RHU6V1SCEK3CQ,5,0,0
14795,R187EPGX0TE6D2,5,0,0
53053,R7KIMBEZH2YB0,4,0,1
135879,R2898GF2VTYN2Z,5,19,19
120118,R23AYIW1CD4JXQ,4,0,0
57472,R2AIFXDL1DUHJ6,5,31,37
109670,R3NE6HT8ZB3CK2,4,1,1
20410,R11TEPFIZSC53H,4,0,0
33388,R1XLJ3OEUAZS65,5,0,0
12133,R1FGZB13D36XE9,5,1,2
71557,R2CLDE2MNZW3SM,5,0,0
4985,R3DH0K6YM1OIIO,5,0,0
91661,R2LP9RNRY3Z8JQ,1,3,4
43675,R1U4P30RRF837B,4,1,3
143821,R2CQV9N14B3WR6,1,2,12
127643,R3OJYXDHMV6Z86,5,2,3
17728,R2E0XN68VEJ55O,1,9,10
91845,RO4MCDIHLG0K5,1,1,1
125600,R253CYP8ZFB4G3,5,6,7
105406,R17PI4L89ICWDI,3,2,5
46749,R2D7AW1BXO2ZZM,4,0,0
49912,R3AK9TTLMRGX7E,5,0,0
46737,R2CX4KMQQBV48W,5,0,0
111169,R347LCM1D30RM7,5,3,4
142546,R3DHAN19IGP8IK,5,0,0
16576,R3PP3XI8UIO0TE,1,104,136
22567,R2A4YBPHK8HU5Y,1,0,0
